symbol,Datetime,Open,High,Low,Close,Volume,trade_count,vwap
META,2025-11-12 10:38:00+00:00,629.35,629.35,629.35,629.35,67.0,9.0,629.35
META,2025-11-12 10:39:00+00:00,629.4,629.4,629.4,629.4,171.0,14.0,629.4
META,2025-11-12 10:40:00+00:00,629.35,629.35,629.35,629.35,282.0,26.0,629.35
META,2025-11-12 10:41:00+00:00,629.3,629.36,629.23,629.23,203.0,11.0,629.291538
META,2025-11-12 10:43:00+00:00,629.15,629.15,629.15,629.15,344.0,30.0,629.15
META,2025-11-12 10:46:00+00:00,629.4,629.4,629.4,629.4,146.0,6.0,629.4
META,2025-11-12 10:49:00+00:00,629.23,629.23,629.21,629.21,237.0,17.0,629.217143
META,2025-11-12 10:50:00+00:00,629.38,629.38,629.38,629.38,43.0,3.0,629.38
META,2025-11-12 10:51:00+00:00,629.4,629.4,629.22,629.22,156.0,15.0,629.302174
META,2025-11-12 10:53:00+00:00,629.35,629.35,629.35,629.35,149.0,15.0,629.35
META,2025-11-12 10:56:00+00:00,629.3,629.3,629.3,629.3,245.0,24.0,629.3
META,2025-11-12 11:00:00+00:00,629.15,629.15,628.95,628.95,1474.0,144.0,628.999043
META,2025-11-12 11:04:00+00:00,629.0,629.0,629.0,629.0,153.0,15.0,629.0
META,2025-11-12 11:05:00+00:00,628.99,628.99,628.99,628.99,257.0,23.0,628.99
META,2025-11-12 11:06:00+00:00,628.99,629.24,628.99,629.24,455.0,26.0,629.052814
META,2025-11-12 11:10:00+00:00,629.34,629.34,629.34,629.34,209.0,24.0,629.34
META,2025-11-12 11:14:00+00:00,629.33,629.33,629.31,629.31,573.0,32.0,629.317895
META,2025-11-12 11:17:00+00:00,629.48,629.48,629.48,629.48,110.0,18.0,629.48
META,2025-11-12 11:18:00+00:00,629.55,629.55,629.55,629.55,501.0,35.0,629.55
META,2025-11-12 11:22:00+00:00,629.49,629.49,629.49,629.49,113.0,11.0,629.49
META,2025-11-12 11:23:00+00:00,629.5,629.5,629.3,629.3,339.0,33.0,629.442857
META,2025-11-12 11:26:00+00:00,629.24,629.24,629.22,629.22,1240.0,24.0,629.238618
META,2025-11-12 11:27:00+00:00,629.18,629.18,629.18,629.18,185.0,9.0,629.18
META,2025-11-12 11:28:00+00:00,629.0,629.0,629.0,629.0,287.0,49.0,629.0
META,2025-11-12 11:31:00+00:00,628.8,628.8,628.8,628.8,214.0,11.0,628.8
META,2025-11-12 11:32:00+00:00,629.0,629.0,629.0,629.0,182.0,9.0,629.0
META,2025-11-12 11:33:00+00:00,629.09,629.09,629.09,629.09,408.0,26.0,629.09
META,2025-11-12 11:34:00+00:00,629.0,629.0,629.0,629.0,126.0,20.0,629.0
META,2025-11-12 11:36:00+00:00,629.29,629.3,629.29,629.3,407.0,16.0,629.298706
META,2025-11-12 11:47:00+00:00,629.3,629.5,629.3,629.5,1299.0,67.0,629.488996
META,2025-11-12 11:49:00+00:00,629.41,629.41,629.25,629.25,441.0,26.0,629.321724
META,2025-11-12 11:50:00+00:00,628.69,628.69,628.69,628.69,411.0,62.0,628.69
META,2025-11-12 11:58:00+00:00,628.59,628.59,628.59,628.59,325.0,19.0,628.59
META,2025-11-12 11:59:00+00:00,628.65,628.65,628.5,628.5,929.0,71.0,628.517804
META,2025-11-12 12:00:00+00:00,628.64,628.64,628.5,628.5,1239.0,82.0,628.51968
META,2025-11-12 12:01:00+00:00,628.64,628.66,628.4,628.46,1546.0,89.0,628.567123
META,2025-11-12 12:02:00+00:00,628.5,628.5,628.29,628.29,1999.0,94.0,628.444035
META,2025-11-12 12:03:00+00:00,628.2,628.2,627.74,628.0,2775.0,208.0,628.002663
META,2025-11-12 12:04:00+00:00,627.86,627.86,627.8,627.8,3596.0,103.0,627.802008
META,2025-11-12 12:05:00+00:00,627.8,628.2,627.59,628.15,6352.0,204.0,627.640389
META,2025-11-12 12:06:00+00:00,628.15,628.15,628.15,628.15,554.0,32.0,628.15
META,2025-11-12 12:07:00+00:00,628.29,628.29,628.29,628.29,106.0,10.0,628.29
META,2025-11-12 12:08:00+00:00,628.3,628.5,628.25,628.5,641.0,30.0,628.309278
META,2025-11-12 12:09:00+00:00,628.41,628.41,628.3,628.3,487.0,31.0,628.36
META,2025-11-12 12:10:00+00:00,628.2,628.2,628.01,628.04,554.0,26.0,628.137261
META,2025-11-12 12:11:00+00:00,628.2,628.2,628.2,628.2,84.0,8.0,628.2
META,2025-11-12 12:12:00+00:00,628.39,628.5,628.39,628.5,1069.0,35.0,628.460969
META,2025-11-12 12:13:00+00:00,628.6,628.7,628.6,628.7,250.0,20.0,628.644444
META,2025-11-12 12:15:00+00:00,628.85,628.9,628.85,628.9,549.0,18.0,628.883113
META,2025-11-12 12:16:00+00:00,629.0,629.0,629.0,629.0,1676.0,53.0,629.0
META,2025-11-12 12:17:00+00:00,628.73,628.73,628.55,628.55,1978.0,97.0,628.690276
META,2025-11-12 12:18:00+00:00,628.681,628.681,628.681,628.681,308.0,29.0,628.681
META,2025-11-12 12:19:00+00:00,628.68,628.68,628.45,628.45,927.0,43.0,628.577397
META,2025-11-12 12:20:00+00:00,628.54,628.54,628.39,628.39,434.0,34.0,628.502453
META,2025-11-12 12:21:00+00:00,628.48,628.48,628.48,628.48,154.0,14.0,628.48
META,2025-11-12 12:23:00+00:00,628.6,628.6,628.6,628.6,131.0,18.0,628.6
META,2025-11-12 12:28:00+00:00,628.7,628.7,628.7,628.7,423.0,24.0,628.7
META,2025-11-12 12:29:00+00:00,628.7,628.7,628.69,628.7,835.0,27.0,628.6982
META,2025-11-12 12:30:00+00:00,628.65,628.65,628.55,628.55,397.0,35.0,628.61875
META,2025-11-12 12:31:00+00:00,628.7,628.7,628.7,628.7,318.0,10.0,628.7
META,2025-11-12 12:33:00+00:00,628.7,628.7,628.66,628.7,360.0,23.0,628.690698
META,2025-11-12 12:34:00+00:00,628.69,628.69,628.69,628.69,69.0,8.0,628.69
META,2025-11-12 12:37:00+00:00,628.62,628.62,628.62,628.62,189.0,25.0,628.62
META,2025-11-12 12:39:00+00:00,628.51,628.51,628.4,628.4,693.0,68.0,628.486952
META,2025-11-12 12:40:00+00:00,628.41,628.99,628.25,628.99,6373.0,246.0,628.72842
META,2025-11-12 12:41:00+00:00,629.07,629.07,629.07,629.07,376.0,32.0,629.07
META,2025-11-12 12:42:00+00:00,629.09,629.13,629.09,629.13,543.0,33.0,629.122727
META,2025-11-12 12:45:00+00:00,629.03,629.03,629.01,629.01,551.0,40.0,629.027232
META,2025-11-12 12:46:00+00:00,629.22,629.22,629.22,629.22,226.0,17.0,629.22
META,2025-11-12 12:48:00+00:00,629.2,629.2,629.1,629.1,495.0,52.0,629.133913
META,2025-11-12 12:49:00+00:00,629.29,629.5,629.29,629.29,1073.0,52.0,629.34694
META,2025-11-12 12:51:00+00:00,629.31,629.31,629.29,629.29,740.0,53.0,629.298827
META,2025-11-12 12:52:00+00:00,629.5,629.5,629.5,629.5,317.0,25.0,629.5
META,2025-11-12 12:54:00+00:00,629.49,629.49,629.49,629.49,317.0,28.0,629.49
META,2025-11-12 12:55:00+00:00,629.46,629.46,629.46,629.46,449.0,31.0,629.46
META,2025-11-12 12:56:00+00:00,629.5,629.5,629.5,629.5,229.0,14.0,629.5
META,2025-11-12 12:57:00+00:00,629.5,629.5,629.28,629.28,660.0,49.0,629.449536
META,2025-11-12 12:58:00+00:00,629.2,629.2,629.1,629.1,708.0,77.0,629.185673
META,2025-11-12 13:00:00+00:00,628.43,629.88,627.5,629.22,57646.0,4331.0,628.711104
META,2025-11-12 13:01:00+00:00,627.74,629.445,627.74,629.445,2046.0,376.0,628.916318
META,2025-11-12 13:02:00+00:00,629.3503,629.4968,629.3503,629.38,776.0,86.0,629.379682
META,2025-11-12 13:04:00+00:00,629.23,629.3971,629.23,629.3971,688.0,46.0,629.284209
META,2025-11-12 13:06:00+00:00,629.4,629.5,629.4,629.5,375.0,36.0,629.45102
META,2025-11-12 13:07:00+00:00,629.46,629.5675,629.45,629.51,468.0,43.0,629.4941
META,2025-11-12 13:08:00+00:00,629.57,629.7,629.57,629.7,875.0,62.0,629.651317
META,2025-11-12 13:09:00+00:00,629.8,629.9,629.8,629.9,1037.0,92.0,629.86048
META,2025-11-12 13:11:00+00:00,629.81,629.81,629.76,629.76,922.0,88.0,629.769783
META,2025-11-12 13:12:00+00:00,629.58,629.59,629.5,629.59,1082.0,107.0,629.550208
META,2025-11-12 13:13:00+00:00,629.56,629.94,629.56,629.94,255.0,38.0,629.814225
META,2025-11-12 13:14:00+00:00,629.6,629.7,629.5,629.7,1045.0,61.0,629.56849
META,2025-11-12 13:15:00+00:00,629.78,629.78,629.64,629.65,333.0,63.0,629.69094
META,2025-11-12 13:16:00+00:00,629.5,629.55,629.5,629.55,398.0,48.0,629.525
META,2025-11-12 13:17:00+00:00,629.69,629.69,629.69,629.69,487.0,55.0,629.69
META,2025-11-12 13:18:00+00:00,629.7,629.97,629.7,629.8536,404.0,39.0,629.865793
META,2025-11-12 13:19:00+00:00,629.7,629.7,629.4,629.4,2292.0,115.0,629.55753
META,2025-11-12 13:20:00+00:00,629.35,629.35,629.2738,629.2738,784.0,60.0,629.332238
META,2025-11-12 13:21:00+00:00,629.5,629.5225,629.39,629.5225,627.0,57.0,629.498475
META,2025-11-12 13:22:00+00:00,629.38,629.5,629.2509,629.5,1242.0,54.0,629.3844
META,2025-11-12 13:23:00+00:00,629.5789,629.5789,629.5,629.5,2376.0,61.0,629.575143
META,2025-11-12 13:24:00+00:00,629.25,629.25,629.18,629.18,684.0,76.0,629.2325
META,2025-11-12 13:26:00+00:00,629.3,629.3,629.3,629.3,438.0,25.0,629.3
META,2025-11-12 13:27:00+00:00,629.4299,629.4299,629.3916,629.3916,475.0,57.0,629.417133
META,2025-11-12 13:28:00+00:00,629.4108,629.4108,629.4108,629.4108,357.0,43.0,629.4108
META,2025-11-12 13:29:00+00:00,629.3377,629.3377,629.3377,629.3377,200.0,37.0,629.3377
META,2025-11-12 13:30:00+00:00,629.2473,629.2473,629.242,629.242,282.0,36.0,629.244511
META,2025-11-12 13:31:00+00:00,629.26,629.4002,629.2503,629.4002,558.0,70.0,629.289686
META,2025-11-12 13:32:00+00:00,629.25,629.3,629.25,629.3,249.0,36.0,629.283333
META,2025-11-12 13:33:00+00:00,629.32,629.3293,629.25,629.3293,631.0,36.0,629.310215
META,2025-11-12 13:34:00+00:00,629.33,629.33,629.3,629.3,332.0,55.0,629.32
META,2025-11-12 13:35:00+00:00,629.25,629.35,629.25,629.35,1519.0,70.0,629.339905
META,2025-11-12 13:36:00+00:00,629.43,629.5,629.4,629.5,846.0,84.0,629.45443
META,2025-11-12 13:37:00+00:00,629.64,629.64,629.64,629.64,325.0,45.0,629.64
META,2025-11-12 13:38:00+00:00,629.55,629.55,629.45,629.45,862.0,66.0,629.472782
META,2025-11-12 13:39:00+00:00,629.49,629.49,629.3501,629.3501,531.0,52.0,629.410875
META,2025-11-12 13:40:00+00:00,629.62,629.62,629.62,629.62,349.0,42.0,629.62
META,2025-11-12 13:41:00+00:00,629.6,629.63,629.5,629.63,1375.0,59.0,629.623148
META,2025-11-12 13:42:00+00:00,629.55,629.64,629.55,629.64,1415.0,71.0,629.629857
META,2025-11-12 13:44:00+00:00,629.58,629.58,629.4027,629.4027,528.0,57.0,629.46437
META,2025-11-12 13:45:00+00:00,629.53,629.53,629.5,629.5,588.0,60.0,629.509231
META,2025-11-12 13:46:00+00:00,629.55,629.55,629.55,629.55,389.0,56.0,629.55
META,2025-11-12 13:47:00+00:00,629.59,629.77,629.59,629.77,1275.0,85.0,629.628442
META,2025-11-12 13:48:00+00:00,629.79,629.9,629.79,629.8,1029.0,79.0,629.840774
META,2025-11-12 13:49:00+00:00,629.8955,629.98,629.88,629.89,2508.0,95.0,629.927941
META,2025-11-12 13:50:00+00:00,629.95,629.98,629.8809,629.98,1789.0,110.0,629.945024
META,2025-11-12 13:51:00+00:00,629.98,630.21,629.98,630.21,3519.0,287.0,630.004621
META,2025-11-12 13:52:00+00:00,630.16,630.25,630.16,630.21,822.0,68.0,630.208111
META,2025-11-12 13:53:00+00:00,630.3,630.3,630.25,630.3,1847.0,120.0,630.283753
META,2025-11-12 13:54:00+00:00,630.49,630.49,630.3,630.3,1240.0,54.0,630.322754
META,2025-11-12 13:55:00+00:00,630.25,630.34,630.13,630.2,829.0,59.0,630.219855
META,2025-11-12 13:56:00+00:00,630.34,630.34,630.19,630.19,370.0,54.0,630.287368
META,2025-11-12 13:57:00+00:00,630.3,630.3,630.3,630.3,326.0,54.0,630.3
META,2025-11-12 13:58:00+00:00,630.2,630.33,630.03,630.25,990.0,61.0,630.215351
META,2025-11-12 13:59:00+00:00,630.33,630.33,630.04,630.0579,1438.0,92.0,630.228952
META,2025-11-12 14:00:00+00:00,630.03,630.03,629.75,629.75,2029.0,163.0,630.005835
META,2025-11-12 14:01:00+00:00,629.97,629.97,629.6,629.66,1351.0,97.0,629.708451
META,2025-11-12 14:02:00+00:00,629.65,629.75,629.65,629.75,1029.0,72.0,629.708824
META,2025-11-12 14:03:00+00:00,629.75,629.98,629.75,629.81,1008.0,43.0,629.871728
META,2025-11-12 14:04:00+00:00,630.0,630.0,629.75,629.75,721.0,56.0,629.939243
META,2025-11-12 14:05:00+00:00,629.9,630.0,629.9,630.0,817.0,60.0,629.971014
META,2025-11-12 14:06:00+00:00,630.0,630.0,629.99,630.0,1155.0,74.0,629.998803
META,2025-11-12 14:07:00+00:00,630.1,630.2,630.07,630.2,4134.0,94.0,630.112903
META,2025-11-12 14:08:00+00:00,630.11,630.11,630.11,630.11,383.0,49.0,630.11
META,2025-11-12 14:09:00+00:00,630.2,630.2,630.0048,630.0048,344.0,51.0,630.091556
META,2025-11-12 14:10:00+00:00,630.15,630.15,630.09,630.15,589.0,60.0,630.127333
META,2025-11-12 14:11:00+00:00,630.15,630.2,630.0,630.05,1356.0,98.0,630.138828
META,2025-11-12 14:12:00+00:00,630.2,630.2618,630.2,630.25,730.0,55.0,630.215956
META,2025-11-12 14:13:00+00:00,630.25,630.25,630.1,630.1,549.0,66.0,630.1565
META,2025-11-12 14:14:00+00:00,630.08,630.2,630.0,630.0,1816.0,139.0,630.061113
META,2025-11-12 14:15:00+00:00,629.8673,629.94,629.8673,629.94,772.0,77.0,629.913439
META,2025-11-12 14:16:00+00:00,630.0784,630.0784,629.86,629.86,416.0,64.0,629.989804
META,2025-11-12 14:17:00+00:00,629.85,629.99,629.85,629.99,397.0,41.0,629.94
META,2025-11-12 14:18:00+00:00,630.0,630.0,630.0,630.0,690.0,59.0,630.0
META,2025-11-12 14:19:00+00:00,630.0,630.62,630.0,630.57,2597.0,173.0,630.338849
META,2025-11-12 14:20:00+00:00,630.49,630.68,630.49,630.68,1225.0,68.0,630.650543
META,2025-11-12 14:21:00+00:00,630.4,630.8,630.4,630.8,1416.0,85.0,630.523407
META,2025-11-12 14:22:00+00:00,630.6505,630.83,630.65,630.8,1049.0,103.0,630.75992
META,2025-11-12 14:23:00+00:00,630.9469,630.95,630.8,630.81,1150.0,94.0,630.879252
META,2025-11-12 14:24:00+00:00,630.96,630.96,630.89,630.89,692.0,100.0,630.930625
META,2025-11-12 14:25:00+00:00,631.12,631.75,630.97,631.5,5336.0,225.0,631.205725
META,2025-11-12 14:26:00+00:00,631.51,631.5579,631.02,631.02,1779.0,113.0,631.293523
META,2025-11-12 14:27:00+00:00,631.36,631.4,629.0,630.23,12324.0,564.0,630.349485
META,2025-11-12 14:28:00+00:00,630.3,630.34,627.77,628.6,12015.0,844.0,628.694156
META,2025-11-12 14:29:00+00:00,628.6,628.6,628.0,628.13,4947.0,203.0,628.23729
META,2025-11-12 14:30:00+00:00,628.13,628.99,627.08,627.73,349381.0,8020.0,627.96023
META,2025-11-12 14:31:00+00:00,627.72,628.1,626.8,627.27,91394.0,3202.0,627.31968
META,2025-11-12 14:32:00+00:00,627.45,627.7999,626.68,627.215,83974.0,2185.0,627.198106
META,2025-11-12 14:33:00+00:00,627.13,627.25,626.21,626.5,66601.0,2188.0,626.798724
META,2025-11-12 14:34:00+00:00,626.515,626.6495,625.51,625.74,55320.0,2378.0,626.098412
META,2025-11-12 14:35:00+00:00,625.72,626.25,625.1,625.33,81371.0,2804.0,625.727014
META,2025-11-12 14:36:00+00:00,625.15,625.2516,623.76,623.841,82176.0,3877.0,624.571692
META,2025-11-12 14:37:00+00:00,623.9355,624.22,623.2,623.996,129974.0,3305.0,623.747913
META,2025-11-12 14:38:00+00:00,623.88,624.16,623.4706,623.85,53563.0,2073.0,623.923174
META,2025-11-12 14:39:00+00:00,623.87,624.15,622.87,623.235,61682.0,2568.0,623.470366
META,2025-11-12 14:40:00+00:00,623.1651,623.82,623.1001,623.38,69482.0,2140.0,623.506737
META,2025-11-12 14:41:00+00:00,623.1,623.489,622.73,623.02,46606.0,1995.0,623.015398
META,2025-11-12 14:42:00+00:00,623.1,623.27,622.6802,622.865,51813.0,1814.0,622.92977
META,2025-11-12 14:43:00+00:00,622.9,623.5768,622.8,622.89,40078.0,1889.0,623.195577
META,2025-11-12 14:44:00+00:00,622.95,623.6842,621.89,622.1,92056.0,3252.0,622.543507
META,2025-11-12 14:45:00+00:00,622.05,622.11,620.27,620.27,146848.0,4852.0,621.020132
META,2025-11-12 14:46:00+00:00,620.24,620.66,619.3,619.87,164613.0,7678.0,620.027055
META,2025-11-12 14:47:00+00:00,619.98,620.0,619.4,619.4,72427.0,2965.0,619.717665
META,2025-11-12 14:48:00+00:00,619.38,619.5799,618.4,619.106,102049.0,4768.0,618.914765
META,2025-11-12 14:49:00+00:00,619.04,619.87,618.74,619.78,68922.0,2810.0,619.310531
META,2025-11-12 14:50:00+00:00,619.76,620.7,619.69,620.2225,98457.0,3296.0,620.152502
META,2025-11-12 14:51:00+00:00,620.18,621.279,620.18,621.0,64936.0,2544.0,620.650791
META,2025-11-12 14:52:00+00:00,620.8404,621.25,620.67,620.9033,64560.0,2409.0,620.933585
META,2025-11-12 14:53:00+00:00,620.895,621.33,620.65,621.23,45814.0,2111.0,621.027751
META,2025-11-12 14:54:00+00:00,621.185,621.25,619.6,619.715,105747.0,3423.0,620.321309
META,2025-11-12 14:55:00+00:00,619.63,620.1382,619.0,619.435,96395.0,3087.0,619.488255
META,2025-11-12 14:56:00+00:00,619.435,620.24,618.6,618.7,111258.0,3330.0,619.174401
META,2025-11-12 14:57:00+00:00,618.73,619.11,618.35,619.015,64735.0,2692.0,618.7699
META,2025-11-12 14:58:00+00:00,619.11,619.99,618.96,619.4918,77426.0,2683.0,619.606673
META,2025-11-12 14:59:00+00:00,619.51,619.51,618.55,618.73,114970.0,3291.0,618.930184
META,2025-11-12 15:00:00+00:00,618.73,619.88,618.21,619.75,120674.0,3572.0,618.997077
META,2025-11-12 15:01:00+00:00,619.78,620.3699,619.4,619.4976,77409.0,2728.0,619.995598
META,2025-11-12 15:02:00+00:00,619.48,619.48,618.12,618.37,91052.0,3116.0,618.630867
META,2025-11-12 15:03:00+00:00,618.2945,618.765,617.77,618.205,147730.0,5354.0,618.19447
META,2025-11-12 15:04:00+00:00,618.225,618.32,617.76,618.1295,74473.0,2910.0,618.034736
META,2025-11-12 15:05:00+00:00,618.1,618.1899,617.6,617.88,89130.0,3145.0,617.862023
META,2025-11-12 15:06:00+00:00,617.9999,618.11,617.6013,617.93,120937.0,2946.0,617.871535
META,2025-11-12 15:07:00+00:00,617.945,617.945,617.25,617.59,84803.0,3093.0,617.54482
META,2025-11-12 15:08:00+00:00,617.62,617.7899,616.4701,616.63,107265.0,4346.0,617.049824
META,2025-11-12 15:09:00+00:00,616.585,617.16,616.57,616.94,121052.0,2926.0,616.879101
META,2025-11-12 15:10:00+00:00,616.96,617.25,616.25,616.33,109917.0,3333.0,616.710018
META,2025-11-12 15:11:00+00:00,616.325,616.325,615.62,616.27,118757.0,3999.0,616.027297
META,2025-11-12 15:12:00+00:00,616.25,616.63,615.83,616.53,112539.0,4575.0,616.17648
META,2025-11-12 15:13:00+00:00,616.6,616.615,615.26,615.55,146558.0,4062.0,615.698516
META,2025-11-12 15:14:00+00:00,615.595,616.86,615.08,616.345,139122.0,3961.0,615.758275
META,2025-11-12 15:15:00+00:00,616.3475,617.0,616.02,616.2033,104059.0,2868.0,616.475525
META,2025-11-12 15:16:00+00:00,616.23,617.2,615.98,616.945,83413.0,2504.0,616.521612
META,2025-11-12 15:17:00+00:00,616.9696,617.2,616.1374,616.275,100434.0,2862.0,616.754443
META,2025-11-12 15:18:00+00:00,616.275,616.38,615.4705,616.06,69314.0,2912.0,615.972966
META,2025-11-12 15:19:00+00:00,616.25,616.3928,615.71,615.97,44551.0,2133.0,616.049673
META,2025-11-12 15:20:00+00:00,615.97,616.04,615.16,615.48,95896.0,3171.0,615.495002
META,2025-11-12 15:21:00+00:00,615.45,615.725,615.3,615.66,52534.0,2094.0,615.571339
META,2025-11-12 15:22:00+00:00,615.71,616.115,614.8,615.045,147075.0,6629.0,615.300284
META,2025-11-12 15:23:00+00:00,615.03,615.81,614.8,615.81,94891.0,2773.0,615.411912
META,2025-11-12 15:24:00+00:00,615.83,615.97,614.98,615.1672,69838.0,2671.0,615.2892
META,2025-11-12 15:25:00+00:00,615.1528,615.35,615.0,615.15,58334.0,2395.0,615.142608
META,2025-11-12 15:26:00+00:00,615.148,615.31,614.77,614.815,86108.0,2908.0,615.087034
META,2025-11-12 15:27:00+00:00,614.84,614.87,614.045,614.1,130726.0,4161.0,614.403614
META,2025-11-12 15:28:00+00:00,614.04,615.05,614.0,614.73,106089.0,3423.0,614.471313
META,2025-11-12 15:29:00+00:00,614.73,614.99,614.5801,614.59,105339.0,2870.0,614.79611
META,2025-11-12 15:30:00+00:00,614.58,615.84,614.41,615.635,80858.0,2722.0,615.224338
META,2025-11-12 15:31:00+00:00,615.635,616.3999,615.47,615.79,88682.0,3278.0,615.816633
META,2025-11-12 15:32:00+00:00,615.71,615.85,615.095,615.385,62760.0,2582.0,615.451225
META,2025-11-12 15:33:00+00:00,615.45,615.692,615.0606,615.185,59392.0,2137.0,615.346674
META,2025-11-12 15:34:00+00:00,615.23,615.23,613.175,613.2575,128706.0,4531.0,614.029124
META,2025-11-12 15:35:00+00:00,613.31,613.3125,611.11,611.23,198878.0,6829.0,612.154604
META,2025-11-12 15:36:00+00:00,611.295,611.41,609.398,609.685,307163.0,11603.0,610.222569
META,2025-11-12 15:37:00+00:00,609.75,610.81,609.0,610.665,256284.0,6968.0,609.85939
META,2025-11-12 15:38:00+00:00,610.76,611.99,610.725,611.3301,150641.0,4287.0,611.35316
META,2025-11-12 15:39:00+00:00,611.414,612.77,611.35,612.5592,106607.0,3432.0,612.162187
META,2025-11-12 15:40:00+00:00,612.69,612.7242,610.98,611.335,113814.0,3722.0,611.790497
META,2025-11-12 15:41:00+00:00,611.5,612.7,611.4943,612.26,64288.0,2538.0,612.139636
META,2025-11-12 15:42:00+00:00,612.3662,612.7099,611.87,612.3675,57515.0,2419.0,612.211073
META,2025-11-12 15:43:00+00:00,612.335,612.43,611.91,612.365,67883.0,2276.0,612.202813
META,2025-11-12 15:44:00+00:00,612.41,612.72,611.55,611.55,59904.0,2608.0,612.026525
META,2025-11-12 15:45:00+00:00,611.5511,611.86,610.91,611.37,81019.0,3059.0,611.418302
META,2025-11-12 15:46:00+00:00,611.37,611.42,610.495,611.29,75666.0,2814.0,610.900108
META,2025-11-12 15:47:00+00:00,611.3267,612.0,611.01,611.0611,56858.0,2410.0,611.394236
META,2025-11-12 15:48:00+00:00,611.15,611.23,610.2,610.47,54920.0,2567.0,610.592803
META,2025-11-12 15:49:00+00:00,610.5,610.92,610.2,610.73,48930.0,2261.0,610.602009
META,2025-11-12 15:50:00+00:00,610.73,611.29,610.57,611.01,56287.0,2416.0,610.961431
META,2025-11-12 15:51:00+00:00,611.09,611.5,610.78,610.89,52881.0,2362.0,611.105015
META,2025-11-12 15:52:00+00:00,610.83,611.78,610.46,610.69,69896.0,3024.0,611.045505
META,2025-11-12 15:53:00+00:00,610.75,610.75,609.9601,610.055,105518.0,4485.0,610.259429
META,2025-11-12 15:54:00+00:00,610.0,610.06,609.15,609.5137,97725.0,3503.0,609.626945
META,2025-11-12 15:55:00+00:00,609.52,610.3194,609.41,609.495,60082.0,2631.0,609.786892
META,2025-11-12 15:56:00+00:00,609.48,609.8,609.01,609.76,78749.0,3076.0,609.454886
META,2025-11-12 15:57:00+00:00,609.67,610.01,609.34,609.5079,110614.0,3505.0,609.768333
META,2025-11-12 15:58:00+00:00,609.4,609.54,609.0,609.02,72253.0,3184.0,609.262822
META,2025-11-12 15:59:00+00:00,609.05,609.51,608.52,609.19,141736.0,5078.0,608.855472
META,2025-11-12 16:00:00+00:00,609.145,610.1799,609.0701,609.435,78428.0,2914.0,609.598517
META,2025-11-12 16:01:00+00:00,609.4688,609.54,608.68,608.69,75809.0,3241.0,609.206357
META,2025-11-12 16:02:00+00:00,608.695,610.3305,608.5,610.08,360637.0,3291.0,609.372884
META,2025-11-12 16:03:00+00:00,610.07,610.07,609.38,609.59,62459.0,2599.0,609.702941
META,2025-11-12 16:04:00+00:00,609.6543,610.31,609.1,610.3,54724.0,2392.0,609.725486
META,2025-11-12 16:05:00+00:00,610.08,610.83,609.98,610.515,69409.0,2566.0,610.496148
META,2025-11-12 16:06:00+00:00,610.4552,611.17,610.33,611.13,58328.0,2345.0,610.780596
META,2025-11-12 16:07:00+00:00,611.17,611.29,610.0,610.37,76549.0,2564.0,610.618715
META,2025-11-12 16:08:00+00:00,610.32,611.25,610.25,611.1915,40127.0,1896.0,610.802434
META,2025-11-12 16:09:00+00:00,611.19,611.3,610.55,610.82,55352.0,2389.0,610.905583
META,2025-11-12 16:10:00+00:00,610.7,610.705,610.0501,610.17,44650.0,2095.0,610.381103
META,2025-11-12 16:11:00+00:00,610.16,610.26,609.6,609.69,53304.0,2403.0,609.961758
META,2025-11-12 16:12:00+00:00,609.69,610.22,609.5,610.181,40584.0,2153.0,609.770574
META,2025-11-12 16:13:00+00:00,610.199,610.27,609.66,609.6632,50091.0,1892.0,609.994452
META,2025-11-12 16:14:00+00:00,609.7451,609.7451,608.74,608.935,89745.0,3542.0,609.03629
META,2025-11-12 16:15:00+00:00,608.99,609.49,608.8,608.8,71836.0,4146.0,609.130073
META,2025-11-12 16:16:00+00:00,608.83,609.22,608.11,608.535,146362.0,4238.0,608.559275
META,2025-11-12 16:17:00+00:00,608.57,608.69,608.11,608.275,69766.0,2717.0,608.308274
META,2025-11-12 16:18:00+00:00,608.34,608.75,607.77,608.53,132604.0,5750.0,608.262443
META,2025-11-12 16:19:00+00:00,608.41,608.9899,608.4,608.725,48500.0,2094.0,608.751111
META,2025-11-12 16:20:00+00:00,608.725,609.33,608.68,609.09,63440.0,2422.0,609.084975
META,2025-11-12 16:21:00+00:00,609.12,609.1888,608.55,608.89,54551.0,2326.0,608.897236
META,2025-11-12 16:22:00+00:00,608.9,609.54,608.79,609.44,62037.0,2156.0,609.075932
META,2025-11-12 16:23:00+00:00,609.555,610.08,609.3,610.0487,61031.0,2207.0,609.631486
META,2025-11-12 16:24:00+00:00,610.06,610.1896,609.15,609.425,75476.0,2148.0,609.571581
META,2025-11-12 16:25:00+00:00,609.36,609.88,609.26,609.834,38982.0,1738.0,609.509401
META,2025-11-12 16:26:00+00:00,609.835,610.42,609.725,610.2452,159705.0,2164.0,610.114127
META,2025-11-12 16:27:00+00:00,610.23,610.8,610.21,610.7648,80617.0,2270.0,610.490456
META,2025-11-12 16:28:00+00:00,610.65,610.71,609.8,610.41,58266.0,2217.0,610.328634
META,2025-11-12 16:29:00+00:00,610.335,611.02,610.305,610.81,84420.0,2537.0,610.76652
